cod_municipio,ano,populacao,nome_municipio,sigla_uf
3204351,2021,19398.0,Rio Bananal,ES
3204401,2021,11630.0,Rio Novo do Sul,ES
3204500,2021,12171.0,Santa Leopoldina,ES
3204559,2021,41588.0,Santa Maria de Jetibá,ES
3204609,2021,23853.0,Santa Teresa,ES
3204658,2021,8735.0,São Domingos do Norte,ES
3204708,2021,39085.0,São Gabriel da Palha,ES
3204807,2021,10536.0,São José do Calçado,ES
3204906,2021,134629.0,São Mateus,ES
3204955,2021,12602.0,São Roque do Canaã,ES
3205002,2021,536765.0,Serra,ES
3205010,2021,31278.0,Sooretama,ES
3205036,2021,21778.0,Vargem Alta,ES
3205069,2021,26204.0,Venda Nova do Imigrante,ES
3205101,2021,80735.0,Viana,ES
3205150,2021,9280.0,Vila Pavão,ES
3205176,2021,14065.0,Vila Valério,ES
3205200,2021,508655.0,Vila Velha,ES
3205309,2021,369534.0,Vitória,ES
3300100,2021,210171.0,Angra dos Reis,RJ
3300159,2021,12036.0,Aperibé,RJ
3300209,2021,136109.0,Araruama,RJ
3300225,2021,12763.0,Areal,RJ
3300233,2021,35060.0,Armação dos Búzios,RJ
3300258,2021,30827.0,Arraial do Cabo,RJ
3300308,2021,101139.0,Barra do Piraí,RJ
3300407,2021,185237.0,Barra Mansa,RJ
3300456,2021,515239.0,Belford Roxo,RJ
3300506,2021,27779.0,Bom Jardim,RJ
3300605,2021,37306.0,Bom Jesus do Itabapoana,RJ
3300704,2021,234077.0,Cabo Frio,RJ
3300803,2021,59652.0,Cachoeiras de Macacu,RJ
3300902,2021,15521.0,Cambuci,RJ
3300936,2021,16859.0,Carapebus,RJ
3300951,2021,8590.0,Comendador Levy Gasparian,RJ
3301009,2021,514643.0,Campos dos Goytacazes,RJ
3301108,2021,20163.0,Cantagalo,RJ
3301157,2021,12818.0,Cardoso Moreira,RJ
3301207,2021,19161.0,Carmo,RJ
3301306,2021,45864.0,Casimiro de Abreu,RJ
3301405,2021,23561.0,Conceição de Macabu,RJ
3301504,2021,22152.0,Cordeiro,RJ
3301603,2021,11563.0,Duas Barras,RJ
3301702,2021,929449.0,Duque de Caxias,RJ
3301801,2021,14138.0,Engenheiro Paulo de Frontin,RJ
3301850,2021,62225.0,Guapimirim,RJ
3301876,2021,29344.0,Iguaba Grande,RJ
3301900,2021,244416.0,Itaboraí,RJ
3302007,2021,136547.0,Itaguaí,RJ
3302056,2021,15387.0,Italva,RJ
3302106,2021,23211.0,Itaocara,RJ
3302205,2021,104354.0,Itaperuna,RJ
3302254,2021,32312.0,Itatiaia,RJ
3302270,2021,106296.0,Japeri,RJ
3302304,2021,7298.0,Laje do Muriaé,RJ
3302403,2021,266136.0,Macaé,RJ
3302452,2021,5646.0,Macuco,RJ
3302502,2021,247741.0,Magé,RJ
3302601,2021,45941.0,Mangaratiba,RJ
3302700,2021,167668.0,Maricá,RJ
3302809,2021,18681.0,Mendes,RJ
3302858,2021,177016.0,Mesquita,RJ
3302908,2021,25622.0,Miguel Pereira,RJ
3303005,2021,27134.0,Miracema,RJ
3303104,2021,15305.0,Natividade,RJ
3303203,2021,162893.0,Nilópolis,RJ
3303302,2021,516981.0,Niterói,RJ
3303401,2021,191664.0,Nova Friburgo,RJ
3303500,2021,825388.0,Nova Iguaçu,RJ
3303609,2021,53093.0,Paracambi,RJ
3303708,2021,44741.0,Paraíba do Sul,RJ
3303807,2021,44175.0,Paraty,RJ
3303856,2021,27942.0,Paty do Alferes,RJ
3303906,2021,307144.0,Petrópolis,RJ
3303955,2021,25563.0,Pinheiral,RJ
3304003,2021,29802.0,Piraí,RJ
3304102,2021,19068.0,Porciúncula,RJ
3304110,2021,20254.0,Porto Real,RJ
3304128,2021,14562.0,Quatis,RJ
3304144,2021,152311.0,Queimados,RJ
3304151,2021,25535.0,Quissamã,RJ
3304201,2021,133244.0,Resende,RJ
3304300,2021,60930.0,Rio Bonito,RJ
3304409,2021,18677.0,Rio Claro,RJ
3304508,2021,9401.0,Rio das Flores,RJ
3304524,2021,159529.0,Rio das Ostras,RJ
3304557,2021,6775561.0,Rio de Janeiro,RJ
3304607,2021,10380.0,Santa Maria Madalena,RJ
3304706,2021,42705.0,Santo Antônio de Pádua,RJ
3304755,2021,42214.0,São Francisco de Itabapoana,RJ
3304805,2021,38749.0,São Fidélis,RJ
3304904,2021,1098357.0,São Gonçalo,RJ
3305000,2021,36731.0,São João da Barra,RJ
3305109,2021,473385.0,São João de Meriti,RJ
3305133,2021,7240.0,São José de Ubá,RJ
3305158,2021,22032.0,São José do Vale do Rio Preto,RJ
3305208,2021,107556.0,São Pedro da Aldeia,RJ
3305307,2021,9416.0,São Sebastião do Alto,RJ
3305406,2021,18270.0,Sapucaia,RJ
3305505,2021,91938.0,Saquarema,RJ
3305554,2021,83841.0,Seropédica,RJ
3305604,2021,21775.0,Silva Jardim,RJ
3305703,2021,15709.0,Sumidouro,RJ
3305752,2021,34898.0,Tanguá,RJ
3305802,2021,185820.0,Teresópolis,RJ
3305901,2021,10653.0,Trajano de Moraes,RJ
3306008,2021,82468.0,Três Rios,RJ
3306107,2021,77202.0,Valença,RJ
3306156,2021,11208.0,Varre-Sai,RJ
3306206,2021,37262.0,Vassouras,RJ
3306305,2021,274925.0,Volta Redonda,RJ
3500105,2021,35153.0,Adamantina,SP
3500204,2021,3545.0,Adolfo,SP
3500303,2021,36981.0,Aguaí,SP
3500402,2021,8262.0,Águas da Prata,SP
3500501,2021,18908.0,Águas de Lindóia,SP
3500550,2021,6142.0,Águas de Santa Bárbara,SP
3500600,2021,3588.0,Águas de São Pedro,SP
3500709,2021,37582.0,Agudos,SP
3500758,2021,6231.0,Alambari,SP
3500808,2021,4201.0,Alfredo Marcondes,SP
3500907,2021,4211.0,Altair,SP
3501004,2021,16221.0,Altinópolis,SP
3501103,2021,4078.0,Alto Alegre,SP
3501152,2021,18903.0,Alumínio,SP
3501202,2021,3616.0,Álvares Florence,SP
3501301,2021,25078.0,Álvares Machado,SP
3501400,2021,5320.0,Álvaro de Carvalho,SP
3501509,2021,3251.0,Alvinlândia,SP
3501608,2021,244370.0,Americana,SP
3501707,2021,41545.0,Américo Brasiliense,SP
3501806,2021,5993.0,Américo de Campos,SP
3501905,2021,73145.0,Amparo,SP
3502002,2021,5115.0,Analândia,SP
3502101,2021,57245.0,Andradina,SP
3502200,2021,25724.0,Angatuba,SP
3502309,2021,6911.0,Anhembi,SP
3502408,2021,4172.0,Anhumas,SP
3502507,2021,36211.0,Aparecida,SP
3502606,2021,4122.0,Aparecida d'Oeste,SP
3502705,2021,24081.0,Apiaí,SP
3502754,2021,23343.0,Araçariguama,SP
3502804,2021,199210.0,Araçatuba,SP
3502903,2021,35389.0,Araçoiaba da Serra,SP
3503000,2021,5689.0,Aramina,SP
3503109,2021,6373.0,Arandu,SP
3503158,2021,2452.0,Arapeí,SP
3503208,2021,240542.0,Araraquara,SP
3503307,2021,136739.0,Araras,SP
3503356,2021,1755.0,Arco-Íris,SP
3503406,2021,8665.0,Arealva,SP
3503505,2021,3906.0,Areias,SP
3503604,2021,11186.0,Areiópolis,SP
3503703,2021,9851.0,Ariranha,SP
3503802,2021,56247.0,Artur Nogueira,SP
3503901,2021,92453.0,Arujá,SP
3503950,2021,1815.0,Aspásia,SP
3504008,2021,105768.0,Assis,SP
3504107,2021,145378.0,Atibaia,SP
3504206,2021,15316.0,Auriflama,SP
3504305,2021,5467.0,Avaí,SP
3504404,2021,14063.0,Avanhandava,SP
3504503,2021,91792.0,Avaré,SP
3504602,2021,18013.0,Bady Bassitt,SP
3504701,2021,6127.0,Balbinos,SP
3504800,2021,9209.0,Bálsamo,SP
3504909,2021,11039.0,Bananal,SP
3505005,2021,3525.0,Barão de Antonina,SP
3505104,2021,7532.0,Barbosa,SP
3505203,2021,35844.0,Bariri,SP
3505302,2021,36125.0,Barra Bonita,SP
3505351,2021,5794.0,Barra do Chapéu,SP
3505401,2021,7606.0,Barra do Turvo,SP
3505500,2021,123546.0,Barretos,SP
3505609,2021,33537.0,Barrinha,SP
3505708,2021,279704.0,Barueri,SP
3505807,2021,20952.0,Bastos,SP
3505906,2021,63438.0,Batatais,SP
3506003,2021,381706.0,Bauru,SP
3506102,2021,77612.0,Bebedouro,SP
3506201,2021,3028.0,Bento de Abreu,SP
3506300,2021,11168.0,Bernardino de Campos,SP
3506359,2021,66154.0,Bertioga,SP
3506409,2021,8197.0,Bilac,SP
3506508,2021,126094.0,Birigui,SP
3506607,2021,33265.0,Biritiba Mirim,SP
3506706,2021,15111.0,Boa Esperança do Sul,SP
3506805,2021,12571.0,Bocaina,SP
3506904,2021,12107.0,Bofete,SP
3507001,2021,63310.0,Boituva,SP
3507100,2021,26506.0,Bom Jesus dos Perdões,SP
3507159,2021,4013.0,Bom Sucesso de Itararé,SP
3507209,2021,839.0,Borá,SP
3507308,2021,4913.0,Boracéia,SP
3507407,2021,16278.0,Borborema,SP
3507456,2021,2713.0,Borebi,SP
3507506,2021,149718.0,Botucatu,SP
3507605,2021,172346.0,Bragança Paulista,SP
3507704,2021,5795.0,Braúna,SP
3507753,2021,2911.0,Brejo Alegre,SP
3507803,2021,25605.0,Brodowski,SP
3507902,2021,24862.0,Brotas,SP
3508009,2021,20050.0,Buri,SP
3508108,2021,17414.0,Buritama,SP
3508207,2021,4547.0,Buritizal,SP
3508306,2021,4222.0,Cabrália Paulista,SP
3508405,2021,51130.0,Cabreúva,SP
3508504,2021,95752.0,Caçapava,SP
3508603,2021,33827.0,Cachoeira Paulista,SP
3508702,2021,19031.0,Caconde,SP
3508801,2021,17917.0,Cafelândia,SP
3508900,2021,4195.0,Caiabu,SP
3509007,2021,104044.0,Caieiras,SP
3509106,2021,6017.0,Caiuá,SP
3509205,2021,79034.0,Cajamar,SP
3509254,2021,28441.0,Cajati,SP
3509304,2021,10649.0,Cajobi,SP
3509403,2021,26613.0,Cajuru,SP
3509452,2021,6088.0,Campina do Monte Alegre,SP
3509502,2021,1223237.0,Campinas,SP
3509601,2021,86407.0,Campo Limpo Paulista,SP
3509700,2021,52713.0,Campos do Jordão,SP
3509809,2021,5028.0,Campos Novos Paulista,SP
3509908,2021,12542.0,Cananéia,SP
3509957,2021,5268.0,Canas,SP
3510005,2021,31410.0,Cândido Mota,SP
3510104,2021,2805.0,Cândido Rodrigues,SP
3510153,2021,5365.0,Canitar,SP
3510203,2021,47098.0,Capão Bonito,SP
3510302,2021,21257.0,Capela do Alto,SP
3510401,2021,56973.0,Capivari,SP
3510500,2021,125194.0,Caraguatatuba,SP
3510609,2021,405375.0,Carapicuíba,SP
3510708,2021,12371.0,Cardoso,SP
3510807,2021,30655.0,Casa Branca,SP
3510906,2021,2488.0,Cássia dos Coqueiros,SP
3511003,2021,21521.0,Castilho,SP
3511102,2021,123114.0,Catanduva,SP
3511201,2021,7905.0,Catiguá,SP
3511300,2021,9452.0,Cedral,SP
3511409,2021,20391.0,Cerqueira César,SP
3511508,2021,50631.0,Cerquilho,SP
3511607,2021,18595.0,Cesário Lange,SP
3511706,2021,17539.0,Charqueada,SP
3511904,2021,8894.0,Clementina,SP
3512001,2021,18601.0,Colina,SP
3512100,2021,6223.0,Colômbia,SP
3512209,2021,28491.0,Conchal,SP
3512308,2021,18138.0,Conchas,SP
3512407,2021,25116.0,Cordeirópolis,SP
3512506,2021,6197.0,Coroados,SP
3512605,2021,4591.0,Coronel Macedo,SP
3512704,2021,4072.0,Corumbataí,SP
3512803,2021,74662.0,Cosmópolis,SP
3512902,2021,7289.0,Cosmorama,SP
3513009,2021,257882.0,Cotia,SP
3513108,2021,35858.0,Cravinhos,SP
3513207,2021,8803.0,Cristais Paulista,SP
3513306,2021,2021.0,Cruzália,SP
3513405,2021,82895.0,Cruzeiro,SP
3513504,2021,132521.0,Cubatão,SP
3513603,2021,21373.0,Cunha,SP
3513702,2021,34097.0,Descalvado,SP
3513801,2021,429550.0,Diadema,SP
3513850,2021,1805.0,Dirce Reis,SP
3513900,2021,11027.0,Divinolândia,SP
3514007,2021,9088.0,Dobrada,SP
3514106,2021,27704.0,Dois Córregos,SP
3514205,2021,2108.0,Dolcinópolis,SP
3514304,2021,8883.0,Dourado,SP
3514403,2021,47287.0,Dracena,SP
3514502,2021,12421.0,Duartina,SP
3514601,2021,10174.0,Dumont,SP
3514700,2021,6026.0,Echaporã,SP
3514809,2021,15592.0,Eldorado,SP
3514908,2021,18095.0,Elias Fausto,SP
3514924,2021,3742.0,Elisiário,SP
3514957,2021,2446.0,Embaúba,SP
3515004,2021,279264.0,Embu das Artes,SP
3515103,2021,70402.0,Embu-Guaçu,SP
3515129,2021,3238.0,Emilianópolis,SP
3515152,2021,21712.0,Engenheiro Coelho,SP
3515186,2021,44607.0,Espírito Santo do Pinhal,SP
3515194,2021,4926.0,Espírito Santo do Turvo,SP
3515202,2021,8420.0,Estrela d'Oeste,SP
3515301,2021,2774.0,Estrela do Norte,SP
3515350,2021,9280.0,Euclides da Cunha Paulista,SP
3515400,2021,16102.0,Fartura,SP
3515509,2021,69680.0,Fernandópolis,SP
3515608,2021,5805.0,Fernando Prestes,SP
3515657,2021,1739.0,Fernão,SP
3515707,2021,198661.0,Ferraz de Vasconcelos,SP
3515806,2021,1397.0,Flora Rica,SP
3515905,2021,2884.0,Floreal,SP
3516002,2021,14936.0,Flórida Paulista,SP
3516101,2021,2631.0,Florínea,SP
3516200,2021,358539.0,Franca,SP
3516309,2021,179372.0,Francisco Morato,SP
3516408,2021,158438.0,Franco da Rocha,SP
3516507,2021,2776.0,Gabriel Monteiro,SP
3516606,2021,6419.0,Gália,SP
3516705,2021,44429.0,Garça,SP
3516804,2021,4911.0,Gastão Vidigal,SP
3516853,2021,4841.0,Gavião Peixoto,SP
3516903,2021,10855.0,General Salgado,SP
3517000,2021,11485.0,Getulina,SP
3517109,2021,4842.0,Glicério,SP
3517208,2021,12416.0,Guaiçara,SP
3517307,2021,5806.0,Guaimbê,SP
3517406,2021,41283.0,Guaíra,SP
3517505,2021,22087.0,Guapiaçu,SP
3517604,2021,16896.0,Guapiara,SP
3517703,2021,21394.0,Guará,SP
3517802,2021,8258.0,Guaraçaí,SP
3517901,2021,11382.0,Guaraci,SP
3518008,2021,1996.0,Guarani d'Oeste,SP
3518107,2021,6685.0,Guarantã,SP
3518206,2021,33257.0,Guararapes,SP
3518305,2021,30465.0,Guararema,SP
3518404,2021,123192.0,Guaratinguetá,SP
3518503,2021,19244.0,Guareí,SP
3518602,2021,40857.0,Guariba,SP
3518701,2021,324977.0,Guarujá,SP
3518800,2021,1404694.0,Guarulhos,SP
3518859,2021,7760.0,Guatapará,SP
3518909,2021,5346.0,Guzolândia,SP
3519006,2021,9649.0,Herculândia,SP
3519055,2021,15605.0,Holambra,SP
3519071,2021,237570.0,Hortolândia,SP
3519105,2021,12002.0,Iacanga,SP
3519204,2021,6269.0,Iacri,SP
3519253,2021,9786.0,Iaras,SP
3519303,2021,35830.0,Ibaté,SP
3519402,2021,12639.0,Ibirá,SP
3519501,2021,7926.0,Ibirarema,SP
3519600,2021,61150.0,Ibitinga,SP
3519709,2021,80062.0,Ibiúna,SP
3519808,2021,8363.0,Icém,SP
3519907,2021,8228.0,Iepê,SP
3520004,2021,24821.0,Igaraçu do Tietê,SP
3520103,2021,30791.0,Igarapava,SP
3520202,2021,9631.0,Igaratá,SP
3520301,2021,31117.0,Iguape,SP
3520400,2021,36194.0,Ilhabela,SP
3520426,2021,11552.0,Ilha Comprida,SP
3520442,2021,26886.0,Ilha Solteira,SP
3520509,2021,260690.0,Indaiatuba,SP
3520608,2021,4873.0,Indiana,SP
3520707,2021,3876.0,Indiaporã,SP
3520806,2021,4045.0,Inúbia Paulista,SP
3520905,2021,15165.0,Ipaussu,SP
3521002,2021,38771.0,Iperó,SP
3521101,2021,7824.0,Ipeúna,SP
3521150,2021,5557.0,Ipiguá,SP
3521200,2021,4180.0,Iporanga,SP
3521309,2021,16794.0,Ipuã,SP
3521408,2021,24982.0,Iracemápolis,SP
3521507,2021,8101.0,Irapuã,SP
3521606,2021,8356.0,Irapuru,SP
3521705,2021,17405.0,Itaberá,SP
3521804,2021,27632.0,Itaí,SP
3521903,2021,15331.0,Itajobi,SP
3522000,2021,3937.0,Itaju,SP
3522109,2021,104351.0,Itanhaém,SP
3522158,2021,3332.0,Itaoca,SP
3522208,2021,179574.0,Itapecerica da Serra,SP
3522307,2021,167106.0,Itapetininga,SP
3522406,2021,95241.0,Itapeva,SP
3522505,2021,244131.0,Itapevi,SP
3522604,2021,75683.0,Itapira,SP
3522653,2021,4294.0,Itapirapuã Paulista,SP
3522703,2021,43536.0,Itápolis,SP
3522802,2021,15197.0,Itaporanga,SP
3522901,2021,14297.0,Itapuí,SP
3523008,2021,4994.0,Itapura,SP
3523107,2021,379082.0,Itaquaquecetuba,SP
3523206,2021,50778.0,Itararé,SP
3523305,2021,17754.0,Itariri,SP
3523404,2021,124254.0,Itatiba,SP
3523503,2021,21139.0,Itatinga,SP
3523602,2021,18610.0,Itirapina,SP
3523701,2021,6587.0,Itirapuã,SP
3523800,2021,7862.0,Itobi,SP
3523909,2021,177150.0,Itu,SP
3524006,2021,64330.0,Itupeva,SP
3524105,2021,42259.0,Ituverava,SP
3524204,2021,6963.0,Jaborandi,SP
3524303,2021,78029.0,Jaboticabal,SP
3524402,2021,237119.0,Jacareí,SP
3524501,2021,7322.0,Jaci,SP
3524600,2021,17911.0,Jacupiranga,SP
3524709,2021,59921.0,Jaguariúna,SP
3524808,2021,49291.0,Jales,SP
3524907,2021,6828.0,Jambeiro,SP
3525003,2021,127734.0,Jandira,SP
3525102,2021,45544.0,Jardinópolis,SP
3525201,2021,31173.0,Jarinu,SP
3525300,2021,153463.0,Jaú,SP
3525409,2021,3143.0,Jeriquara,SP
3525508,2021,13453.0,Joanópolis,SP
3525607,2021,4577.0,João Ramalho,SP
3525706,2021,37707.0,José Bonifácio,SP
3525805,2021,4824.0,Júlio Mesquita,SP
3525854,2021,3467.0,Jumirim,SP
3525904,2021,426935.0,Jundiaí,SP
3526001,2021,20978.0,Junqueirópolis,SP
3526100,2021,18627.0,Juquiá,SP
3526209,2021,31844.0,Juquitiba,SP
3526308,2021,4882.0,Lagoinha,SP
3526407,2021,29047.0,Laranjal Paulista,SP
3526506,2021,12581.0,Lavínia,SP
3526605,2021,7361.0,Lavrinhas,SP
3526704,2021,105273.0,Leme,SP
3526803,2021,69533.0,Lençóis Paulista,SP
3526902,2021,310783.0,Limeira,SP
3527009,2021,8201.0,Lindóia,SP
3527108,2021,78978.0,Lins,SP
3527207,2021,89532.0,Lorena,SP
3527256,2021,2311.0,Lourdes,SP
3527306,2021,51007.0,Louveira,SP
3527405,2021,22022.0,Lucélia,SP
3527504,2021,2412.0,Lucianópolis,SP
3527603,2021,15628.0,Luís Antônio,SP
3527702,2021,5918.0,Luiziânia,SP
3527801,2021,4608.0,Lupércio,SP
3527900,2021,2623.0,Lutécia,SP
3528007,2021,17263.0,Macatuba,SP
3528106,2021,8174.0,Macaubal,SP
3528205,2021,3686.0,Macedônia,SP
3528304,2021,3086.0,Magda,SP
3528403,2021,47723.0,Mairinque,SP
3528502,2021,103645.0,Mairiporã,SP
3528601,2021,9972.0,Manduri,SP
3528700,2021,6039.0,Marabá Paulista,SP
3528809,2021,14069.0,Maracaí,SP
3528858,2021,3097.0,Marapoama,SP
3528908,2021,4098.0,Mariápolis,SP
3529005,2021,242249.0,Marília,SP
3529104,2021,2101.0,Marinópolis,SP
3529203,2021,26791.0,Martinópolis,SP
3529302,2021,84069.0,Matão,SP
3529401,2021,481725.0,Mauá,SP
3529500,2021,5638.0,Mendonça,SP
3529609,2021,3813.0,Meridiano,SP
3529658,2021,1903.0,Mesópolis,SP
3529708,2021,22480.0,Miguelópolis,SP
3529807,2021,13023.0,Mineiros do Tietê,SP
3529906,2021,19511.0,Miracatu,SP
3530003,2021,3125.0,Mira Estrela,SP
3530102,2021,29844.0,Mirandópolis,SP
3530201,2021,18415.0,Mirante do Paranapanema,SP
3530300,2021,60768.0,Mirassol,SP
3530409,2021,4966.0,Mirassolândia,SP
3530508,2021,69072.0,Mococa,SP
3530607,2021,455587.0,Mogi das Cruzes,SP
3530706,2021,154146.0,Mogi Guaçu,SP
3530805,2021,94098.0,Mogi Mirim,SP
3530904,2021,3523.0,Mombuca,SP
3531001,2021,2274.0,Monções,SP
3531100,2021,58567.0,Mongaguá,SP
3531209,2021,8181.0,Monte Alegre do Sul,SP
3531308,2021,51039.0,Monte Alto,SP
3531407,2021,25651.0,Monte Aprazível,SP
3531506,2021,18928.0,Monte Azul Paulista,SP
3531605,2021,4166.0,Monte Castelo,SP
3531704,2021,4739.0,Monteiro Lobato,SP
3531803,2021,61707.0,Monte Mor,SP
3531902,2021,33598.0,Morro Agudo,SP
3532009,2021,13936.0,Morungaba,SP
3532058,2021,4831.0,Motuca,SP
3532108,2021,4525.0,Murutinga do Sul,SP
3532157,2021,3215.0,Nantes,SP
3532207,2021,4950.0,Narandiba,SP
3532306,2021,6624.0,Natividade da Serra,SP
3532405,2021,18866.0,Nazaré Paulista,SP
3532504,2021,8917.0,Neves Paulista,SP
3532603,2021,11575.0,Nhandeara,SP
3532702,2021,5381.0,Nipoã,SP
3532801,2021,7161.0,Nova Aliança,SP
3532827,2021,9962.0,Nova Campina,SP
3532843,2021,1824.0,Nova Canaã Paulista,SP
3532868,2021,1290.0,Nova Castilho,SP
3532900,2021,11519.0,Nova Europa,SP
3533007,2021,21871.0,Nova Granada,SP
3533106,2021,2333.0,Nova Guataporanga,SP
3533205,2021,4135.0,Nova Independência,SP
3533254,2021,6057.0,Novais,SP
3533304,2021,4217.0,Nova Luzitânia,SP
3533403,2021,61716.0,Nova Odessa,SP
3533502,2021,41765.0,Novo Horizonte,SP
3533601,2021,7522.0,Nuporanga,SP
3533700,2021,4294.0,Ocauçu,SP
3533809,2021,2447.0,Óleo,SP
3533908,2021,55477.0,Olímpia,SP
3534005,2021,4462.0,Onda Verde,SP
3534104,2021,6569.0,Oriente,SP
3534203,2021,7318.0,Orindiúva,SP
3534302,2021,44682.0,Orlândia,SP
3534401,2021,701428.0,Osasco,SP
3534500,2021,2603.0,Oscar Bressane,SP
3534609,2021,33118.0,Osvaldo Cruz,SP
3534708,2021,115139.0,Ourinhos,SP
3534757,2021,10712.0,Ouroeste,SP
3534807,2021,8676.0,Ouro Verde,SP
3534906,2021,14326.0,Pacaembu,SP
3535002,2021,13285.0,Palestina,SP
3535101,2021,13691.0,Palmares Paulista,SP
3535200,2021,9173.0,Palmeira d'Oeste,SP
3535309,2021,22322.0,Palmital,SP
3535408,2021,15944.0,Panorama,SP
3535507,2021,46180.0,Paraguaçu Paulista,SP
3535606,2021,18302.0,Paraibuna,SP
3535705,2021,6536.0,Paraíso,SP
3535804,2021,20588.0,Paranapanema,SP
3535903,2021,4112.0,Paranapuã,SP
3536000,2021,10934.0,Parapuã,SP
3536109,2021,6579.0,Pardinho,SP
3536208,2021,19797.0,Pariquera-Açu,SP
3536257,2021,2177.0,Parisi,SP
3536307,2021,14941.0,Patrocínio Paulista,SP
3536406,2021,7540.0,Paulicéia,SP
3536505,2021,114508.0,Paulínia,SP
3536570,2021,1835.0,Paulistânia,SP
3536604,2021,8973.0,Paulo de Faria,SP
3536703,2021,47523.0,Pederneiras,SP
3536802,2021,6127.0,Pedra Bela,SP
3536901,2021,2468.0,Pedranópolis,SP
3537008,2021,16876.0,Pedregulho,SP
3537107,2021,48992.0,Pedreira,SP
3537156,2021,3109.0,Pedrinhas Paulista,SP
3537206,2021,11507.0,Pedro de Toledo,SP
3537305,2021,64098.0,Penápolis,SP
3537404,2021,25685.0,Pereira Barreto,SP
3537503,2021,8875.0,Pereiras,SP
3537602,2021,69697.0,Peruíbe,SP
3537701,2021,6093.0,Piacatu,SP
3537800,2021,55731.0,Piedade,SP
3537909,2021,29612.0,Pilar do Sul,SP
3538006,2021,171885.0,Pindamonhangaba,SP
3538105,2021,17378.0,Pindorama,SP
3538204,2021,15564.0,Pinhalzinho,SP
3538303,2021,3706.0,Piquerobi,SP
3538501,2021,13495.0,Piquete,SP
3538600,2021,27617.0,Piracaia,SP
3538709,2021,410275.0,Piracicaba,SP
3538808,2021,29930.0,Piraju,SP
3538907,2021,25939.0,Pirajuí,SP
3539004,2021,11524.0,Pirangi,SP
3539103,2021,19453.0,Pirapora do Bom Jesus,SP
3539202,2021,27974.0,Pirapozinho,SP
3539301,2021,77330.0,Pirassununga,SP
3539400,2021,13890.0,Piratininga,SP
3539509,2021,40430.0,Pitangueiras,SP
3539608,2021,5370.0,Planalto,SP
3539707,2021,3606.0,Platina,SP
3539806,2021,119221.0,Poá,SP
3539905,2021,6166.0,Poloni,SP
3540002,2021,22326.0,Pompéia,SP
3540101,2021,3385.0,Pongaí,SP
3540200,2021,51717.0,Pontal,SP
3540259,2021,4719.0,Pontalinda,SP
3540309,2021,2576.0,Pontes Gestal,SP
3540408,2021,4136.0,Populina,SP
3540507,2021,10205.0,Porangaba,SP
3540606,2021,53698.0,Porto Feliz,SP
3540705,2021,56848.0,Porto Ferreira,SP
3540754,2021,25603.0,Potim,SP
3540804,2021,17668.0,Potirendaba,SP
3540853,2021,4327.0,Pracinha,SP
3540903,2021,22239.0,Pradópolis,SP
3541000,2021,336454.0,Praia Grande,SP
3541059,2021,5371.0,Pratânia,SP
3541109,2021,4067.0,Presidente Alves,SP
3541208,2021,12943.0,Presidente Bernardes,SP
3541307,2021,44572.0,Presidente Epitácio,SP
3541406,2021,231953.0,Presidente Prudente,SP
3541505,2021,39648.0,Presidente Venceslau,SP
3541604,2021,41211.0,Promissão,SP
3541653,2021,3902.0,Quadra,SP
3541703,2021,14309.0,Quatá,SP
3541802,2021,3513.0,Queiroz,SP
3541901,2021,13788.0,Queluz,SP
3542008,2021,6736.0,Quintana,SP
3542107,2021,9126.0,Rafard,SP
3542206,2021,29743.0,Rancharia,SP
3542305,2021,3827.0,Redenção da Serra,SP
3542404,2021,20523.0,Regente Feijó,SP
3542503,2021,10047.0,Reginópolis,SP
3542602,2021,56463.0,Registro,SP
3542701,2021,7762.0,Restinga,SP
3542800,2021,3320.0,Ribeira,SP
3542909,2021,13376.0,Ribeirão Bonito,SP
3543006,2021,15984.0,Ribeirão Branco,SP
3543105,2021,4786.0,Ribeirão Corrente,SP
3543204,2021,4537.0,Ribeirão do Sul,SP
3543238,2021,2222.0,Ribeirão dos Índios,SP
3543253,2021,7686.0,Ribeirão Grande,SP
3543303,2021,125238.0,Ribeirão Pires,SP
3543402,2021,720116.0,Ribeirão Preto,SP
3543501,2021,5364.0,Riversul,SP
3543600,2021,3651.0,Rifaina,SP
3543709,2021,10824.0,Rincão,SP
3543808,2021,9940.0,Rinópolis,SP
3543907,2021,209548.0,Rio Claro,SP
3544004,2021,36233.0,Rio das Pedras,SP
3544103,2021,52009.0,Rio Grande da Serra,SP
3544202,2021,12856.0,Riolândia,SP
3544251,2021,15929.0,Rosana,SP
3544301,2021,10888.0,Roseira,SP
3544400,2021,3195.0,Rubiácea,SP
3544509,2021,3191.0,Rubinéia,SP
3544608,2021,5638.0,Sabino,SP
3544707,2021,2427.0,Sagres,SP
3544806,2021,6481.0,Sales,SP
3544905,2021,12103.0,Sales Oliveira,SP
3545001,2021,17363.0,Salesópolis,SP
3545100,2021,5372.0,Salmourão,SP
3545159,2021,8498.0,Saltinho,SP
3545209,2021,120779.0,Salto,SP
3545308,2021,46285.0,Salto de Pirapora,SP
3545407,2021,9396.0,Salto Grande,SP
3545506,2021,4405.0,Sandovalina,SP
3545605,2021,15639.0,Santa Adélia,SP
3545704,2021,6036.0,Santa Albertina,SP
3545803,2021,195278.0,Santa Bárbara d'Oeste,SP
